url;вердикт;приоритет;показы;клики;недобор_кликов;статья;соответствие;выбор;метатеги;достоверность;ссылки;каннибализация;критично;внимание;проверить;почему
/catalog/vozdushnye-kompressory/po-tipu/vintovye/kompressory-30-bar/;ПРАВКА;2;66;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ПРОВЕРИТЬ;ВНИМАНИЕ;ВНИМАНИЕ;0;4;2;Статья по теме, мощности и цены разделу не противоречат, но нормативное утверждение про опрессовку дано без источника и расходится с собственным FAQ, ПЭТ-выдув привязан 'именно' к 30 барам вопреки сос
/catalog/vozdushnye-kompressory/po-tipu/vintovye/25000-to-25000/;ПРАВКА;2;64;0;1;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;2;3;3;Статья по теме раздела и состав брендов названа почти верно, но сценарии применения посчитаны с ошибкой примерно в десять раз (8-10 постов пневмоинструмента на машину 25000 л/мин), а весь исходящий ве
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/airbox/;ПРАВКА;2;64;1;0;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;2;4;2;Про сам AIRBOX всё сходится и индексы моделей прочитаны верно, но целый H2 «Альтернатива в каталоге» отдан конкурирующему бренду Enger с непроверяемыми обещаниями ресурса и гарантии, а производительно
/catalog/vozdushnye-kompressory/koreya/;ПРАВКА;2;60;0;1;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;2;3;Статья по теме раздела и состав раздела угадан верно, но весь абзац про приводы противоречит FAQ, ключевые числа линейки ничем не подтверждены, а блок про поставку Корея заканчивается рекламой чужого 
/catalog/podgotovka-vozdukha/separatory-tsentrobezhnye-tsiklonnye/enger/;ПРАВКА;2;41;4;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;ОК;0;3;2;"Фраза про рабочее давление линейки WS противоречит соседнему абзацу и исполнению на 10 бар, которое видно в самом досье; плюс не отработан индекс EP, по которому идут реальные запросы."
/catalog/vozdushnye-kompressory/po-tipu/spiralnye/;ПЕРЕГЕНЕРАЦИЯ;2;35;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;4;2;1;"Статья описывает раздел как ассортимент двух марок (REMEZA и ЗИФ, вместе 78 позиций из 465 по фасетам), тогда как в разделе 12 брендов; плюс прямые противоречия фасетам ('все машины 380 В' при 12 пози"
/catalog/vozdushnye-kompressory/po-naznacheniyu/dlya-peskostruya/soplo-4-mm/;ПЕРЕГЕНЕРАЦИЯ;2;21;0;0;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;3;0;2;Единственный расчётный ориентир статьи содержит арифметическую ошибку в пересчёте единиц в три с половиной раза, один список обрывается пустым, а рекомендация брать поршневой компрессор противоречит и
/catalog/truby/;НЕТ СТАТЬИ;2;20;0;0;КРИТИЧНО;ОК;ОК;ВНИМАНИЕ;ОК;ОК;ВНИМАНИЕ;1;2;0;statya_est=false, и пуст не только текст: по досье в разделе нет ни одной позиции, так что в индексе висит URL из одного H1, меты и хлебных крошек, при этом собирающий 20 показов по живому коммерческо
/catalog/podgotovka-vozdukha/separatory-tsentrobezhnye-tsiklonnye/airpol/;ПРАВКА;2;11;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;4;2;Статья технически корректна и почти дословно следует spravka_kategorii, но она обезличена: кроме слова Airpol и обозначения серии STH в ней нет ничего брендового, нет ни одной цены при заполненных tse
/catalog/rekuperatory-tepla/;ПЕРЕГЕНЕРАЦИЯ;2;6;0;0;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;3;2;2;Чужой текст (statya_tip=legacy) на 2968 знаков: середина статьи - машинный перевод описания пластинчатого теплообменника с отсылками к цветам несуществующей схемы и словом «плата» вместо «пластина», h
/catalog/vozdushnye-kompressory/po-naznacheniyu/dlya-peskostruya/soplo-9-5-mm/;ПЕРЕГЕНЕРАЦИЯ;2;5;0;0;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ОК;1;2;1;Чужой текст на 1 615 знаков без единой модели, цены и ссылки, с двумя списками, оборванными на двоеточии, и с категоричным требованием прямого привода, которому противоречит собственный листинг раздел
/catalog/zapasnye-chasti-i-raskhodniki/maslyanye-filtry/spitzenreiter/;ПРАВКА;2;5;0;0;ОК;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;0;4;Статья честно описывает крошечный раздел из двух позиций и не завышает ассортимент, но состав ТО и процент сокращения интервала взяты не из досье, а description шаблонный и не отвечает единственному р
/catalog/osushiteli/refrizheratornye/ats/;ПРАВКА;2;3;0;0;ОК;ОК;ОК;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;1;2;1;Блок про линейку DSI приписывает индексу моделей единицу измерения, которой нет ни в одном источнике досье, и тут же противоречит собственному FAQ по производительности.
/catalog/osushiteli/adsorbtsionnye/ariacom_osush/;ПРАВКА;2;2;0;0;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;3;2;Инженерная часть чистая и совпадает со справкой, но количество исполнений завышено относительно того, что реально показывает раздел, а бренда ARIACOM в тексте почти нет.
/catalog/zapasnye-chasti-i-raskhodniki/vozdushnye-filtry/abac/;ПЕРЕГЕНЕРАЦИЯ;2;2;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;2;1;2;Статья написана как брендовая страница ABAC с тремя сотнями артикулов, а в разделе, судя по выгрузке и фасетам, лежат чужие бренды и всего 4 позиции ABAC, то есть неверна главная посылка текста.
/catalog/vozdushnye-kompressory/po-tipu/kompressornye-stantsii/;ПЕРЕГЕНЕРАЦИЯ;2;1;0;0;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;2;2;0;Чужой старый текст на 1501 знак: ни одного бренда, числа, модели и цены, три списка в статье пустые, а реальный состав раздела (215 позиций Enger, у всех проставлен класс чистоты воздуха от 98,00 до 9
/catalog/zapasnye-chasti-i-raskhodniki/vozdushnye-filtry/gc/;ПРАВКА;2;1;0;0;ОК;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;2;3;Статья точно по разделу и с проверяемым перечнем артикулов, но внутри себя противоречит по сроку службы фильтра в запылённых цехах, а description шаблонный и без единого признака товара.
/catalog/generatsiya-gazov/;ПРАВКА;2;0;0;0;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;0;4;3;"Единственная наша статья в батче, и по структуре и методике подбора она рабочая; править надо мету-болванку, противоречие «собственное производство» с фасетом «Китай» (212 из 227), диапазоны чистоты, "
/catalog/kislorodnye-stantsii/;ПЕРЕГЕНЕРАЦИЯ;2;0;0;0;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;КРИТИЧНО;КРИТИЧНО;ВНИМАНИЕ;3;2;3;Чужой текст (statya_tip=legacy) на 9615 знаков написан как внутренняя памятка менеджеру («уточните у заказчика» и «запросите у заказчика» семь раз), содержит ровно одно техническое число на весь объём
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/rossiya/;ПРАВКА;2;0;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;1;2;4;Ядро статьи про ЗИФ и ZEGA верное и сходится с выгрузкой, но целый H2 «Альтернатива в каталоге» уводит с раздела российских машин на Enger с китайскими блоками BAOSI и двигателями Yuchai, причём сразу
/catalog/zapasnye-chasti-i-raskhodniki/kontrollery/;ПРАВКА;2;0;0;0;ОК;ОК;ОК;КРИТИЧНО;ВНИМАНИЕ;ОК;ОК;1;1;2;Статья написана правильно и точно по разделу, но H1, title и description на живой странице от чужого раздела (воздушные фильтры), плюс один абзац приписывает моделям киловатты, которых в досье нет.
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/kompressory-20-bar/;ПРАВКА;3;15;0;0;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ОК;ВНИМАНИЕ;1;2;3;Статья по теме и опирается на выгрузку (40 позиций, модели ЗИФ/Enger/ET), но заявляет три бренда при пяти в фасетах раздела и не даёт ни одной цены при tsena_min 4 072 163 руб.
/catalog/vozdushnye-kompressory/po-tipu/vintovye/elektricheskie_1/airpol/;ПРАВКА;3;9;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;0;3;2;Статья по теме и без доказанного вранья, но целый H2 на брендовой странице отдан конкуренту Enger, схема маркировки моделей 'мощность (кВт) / давление (бар)' ничем не подтверждена, а методика подбора 
/catalog/osushiteli/refrizheratornye/xeleron/;ПРАВКА;3;5;0;0;ОК;ВНИМАНИЕ;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;3;2;"Description обещает линейку до 46 000 л/мин, а статья заканчивает её на YQ-280; плюс несколько брендовых характеристик Xeleron не подтверждены ничем в досье."
/catalog/vozdushnye-kompressory/po-tipu/vintovye/cross-air/;ПЕРЕГЕНЕРАЦИЯ;3;4;0;0;ОК;КРИТИЧНО;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ПРОВЕРИТЬ;2;3;2;Первый же абзац заявляет диапазон мощностей до 250 кВт при потолке цен раздела 237 588 руб. и всех примерах моделей от 5,5 до 15 кВт, а сама статья описывает только электрическую ветку из 160 позиций,
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/germaniya-rossiya/;ПРАВКА;3;1;0;0;ОК;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;ОК;0;3;2;Состав раздела описан верно (10 из 10 позиций это COMPRAG DACS), но в статье нет ни одного технического или ценового числа, а в конце стоит шаблонная врезка про чужой бренд Enger с непроверяемыми обещ
/catalog/vozdushnye-kompressory/po-tipu/vintovye/dizelnye/polsha/;ПЕРЕГЕНЕРАЦИЯ;3;0;0;0;ОК;ВНИМАНИЕ;ВНИМАНИЕ;ВНИМАНИЕ;КРИТИЧНО;ВНИМАНИЕ;ОК;1;3;1;Опорное утверждение блока про линейку ('Серия SAX построена на винтовых блоках с прямым приводом') прямо опровергается фасетом того же раздела: ременный=23 против прямой=6 из 29, а вся лестница подбор
